timestamp,cmdb_id,kpi_name,value,normalized_value
1614852000,dockerA1,Container-DOCKER_CONTAINER_7b4b80f345e0--bcou-role-st-uat-statefulset-0--bcou--UATWKR04_MemUsage,2097434624.0,93.88907339754589
1614852000,Tomcat03,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,432.0,37.73006134969325
1614852000,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,6234.0,59.26946933149554
1614852000,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,43.0607,77.0409717714694
1614852000,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,1554.0,40.6960716747071
1614852000,Tomcat03,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,2880.0,59.5959595959596
1614852000,Tomcat03,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKPercentBusy,0.3,7.5
1614852000,Tomcat03,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.2,40.0
1614852000,Tomcat03,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0,0.0
1614852000,Tomcat03,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat04,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",0.0,0.0
1614852000,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",100.0,20.318725099601597
1614852000,MG02,JVM-Memory_7779_JVM_Memory_HeapMemoryMax,2040135680.0,0.0
1614852000,MG02,JVM-Memory_7779_JVM_Memory_HeapMemoryUsage,35.9067,40.30005525592834
1614852000,MG02,JVM-Memory_7779_JVM_Memory_HeapMemoryUsed,479855472.0,16.201547775260842
1614852000,MG02,JVM-Memory_7779_JVM_Memory_NoHeapMemoryUsed,830380152.0,54.8484470526497
1614852000,MG02,JVM-Operating System_7779_JVM_JVM_CPULoad,0.7635,1.402101868283448
1614852000,MG02,JVM-Threads_7779_JVM_ThreadCount_Threads,88.0,33.33333333333337
1614852000,apache02,OSLinux-CPU_CPU-3_SingleCpuidle,99.451463,68.05861251681563
1614852000,MG02,OSLinux-CPU_CPU_CPUCpuUtil,26.68,1.9043387095654367
1614852000,MG02,OSLinux-CPU_CPU-1_SingleCpuidle,95.7252,95.97244175369896
1614852000,MG02,OSLinux-CPU_CPU-2_SingleCpuidle,0.6813,0.6836867504458064
1614852000,MG02,OSLinux-CPU_CPU-3_SingleCpuidle,94.0785,94.43963717254782
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-_FSCapacity,30.024,72.41379310342018
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-_FSInodeUsedPercent,16.3664,0.0
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-boot_FSCapacity,15.417,0.0
1614852000,MG02,OSLinux-CPU_CPU-0_SingleCpuidle,97.9194,98.3115648321153
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-boot_FSInodeUsedPercent,0.4715,0.0
1614852000,apache02,OSLinux-OSLinux_FILE_-home-zabbix_DirSizeMB,125.0,100.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-_FSCapacity,48.974944,94.09908784205618
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSUsedSpace,19.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSInodeUsedPercent,0.003357,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSCapacity,0.425038,100.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSAvailableSpace,4683.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-boot_FSUsedSpace,115.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-boot_FSInodeUsedPercent,1.171498,0.0
1614852000,apache02,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,1.0337,74.75409836065592
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-boot_FSCapacity,25.243358,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-apache_FSUsedSpace,3919.0,78.72340425531911
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-apache_FSInodeUsedPercent,0.102814,74.72826086956775
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-apache_FSCapacity,8.240772999999999,79.54573170731601
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-apache_FSAvailableSpace,43644.0,19.148936170211527
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-_FSUsedSpace,6989.0,100.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-_FSInodeUsedPercent,29.614054,81.52610441669822
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-boot_FSAvailableSpace,341.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-home_FSAvailableSpace,9249.0,33.33333333331393
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSCapacity,0.4268,0.0
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-home_FSCapacity,2.2426,86.55913978494573
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,422.9333,37.787849766606
1614852000,MG02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,3802.0,86.91983122362876
1614852000,MG02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,121.0,4.938271604938279
1614852000,MG02,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,98.0,100.0
1614852000,MG02,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7668.0,95.06172839506144
1614852000,MG02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWTps,0.9667,47.36842105263158
1614852000,MG02,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,1396.0,38.33425261996691
1614852000,MG02,OSLinux-OSLinux_NETWORK_ens160_NETInErrPrc,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_NETWORK_ens160_NETOutErrPrcc,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0,0.0
1614852000,MG02,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0,0.0
1614852000,MG02,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0,0.0
1614852000,MG02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6050773.0,75.03532300280222
1614852000,MG02,OSLinux-OSLinux_NETWORK_ens160_NETBandwidthUtil,0.0004,6.666666666666668
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-cmbc_admin_FSInodeUsedPercent,0.0042,0.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKTps,1.0,100.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRead,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-home_FSInodeUsedPercent,0.2072,85.0
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,1.3225,83.33333333334303
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,0.0214,0.0
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSCapacity,51.4978,78.64530108262196
1614852000,MG02,OSLinux-OSLinux_FILESYSTEM_-tomcat_FSInodeUsedPercent,0.1625,78.77984084880637
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,441.0,39.44543828264759
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRTps,0.2833,2.881026715344798
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKReadWrite,8.0,0.2337814143775569
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKTps,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWTps,0.8667,21.369230769230768
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWrite,16.0,16.888833333333338
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKPercentBusy,0.2,16.666666666666668
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRTps,0.0,0.0
1614852000,MG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRead,7.4667,0.8802302389095317
1614852000,apache02,OSLinux-CPU_CPU-2_SingleCpuidle,99.56746,93.61516248126622
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-home_FSCapacity,2.5067310000000003,78.84089889473762
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSCapacity,18.9951,75.9450171822682
1614852000,Tomcat04,OSLinux-OSLinux_SWAP_SWAP_So,0.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_SWAP_SWAP_Si,0.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.3,0.0
1614852000,Tomcat04,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_ZABBIX_Host_Uptime,6050593.0,75.10539726662046
1614852000,Tomcat04,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,450.0,28.695652173913047
1614852000,Tomcat04,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,6677.0,86.06502986065027
1614852000,Tomcat04,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,43.202,67.38316507320974
1614852000,Tomcat04,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,85.0,82.85714285714286
1614852000,Tomcat04,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,1112.0,13.9349701393497
1614852000,Tomcat04,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,3312.0,84.70401271354787
1614852000,Tomcat04,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0,0.0
1614852000,Tomcat04,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.2,40.0
1614852000,Tomcat04,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",4.0,36.36363636363637
1614852000,Tomcat04,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",66793609.0,93.94735746860898
1614852000,Tomcat04,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",101.0,0.25
1614852000,Tomcat04,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat04,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",57814.0,16.430920164496776
1614852000,Tomcat04,Tomcat-Sessions_7441--log.Home_IS_UNDEFINED_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat04,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat04,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",98545.0,75.4093970003061
1614852000,Tomcat04,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-home_FSInodeUsedPercent,0.272217,23.7099384914211
1614852000,Tomcat04,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,0.0,0.0
1614852000,Tomcat04,OSLinux-CPU_CPU_CPUidleutil,69.5739,86.70206304946944
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWTps,0.516667,75.60984176089842
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRead,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKRTps,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKPercentBusy,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKBps,3.0,75.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKAvgServ,2.51,100.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,7.733333,66.66666379310345
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWrite,7.2,1.844804916549772
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRead,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKRTps,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKAvgServ,2.36,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSUsedSpace,893.0,0.0
1614852000,apache02,OSLinux-OSLinux_FILESYSTEM_-tmp_FSInodeUsedPercent,2.457275,0.0
1614852000,apache02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKWTps,0.45,12.961111111111109
1614852000,Tomcat04,OSLinux-OSLinux_FILE_-tmp-zabbix_agentd.log_FileSizeMB,0.0292,75.32894736842104
1614852000,apache02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,66.0,26.859504132231404
1614852000,Tomcat04,OSLinux-CPU_CPU_CPUWio,3.7581,47.5996652465003
1614852000,Tomcat04,OSLinux-CPU_CPU_CPUUserTime,25.8865,2.232858433642249
1614852000,Tomcat04,OSLinux-CPU_CPU_CPUSysTime,0.4905,28.74891961970614
1614852000,Tomcat04,OSLinux-CPU_CPU_CPULoad,1.16,7.048458149779734
1614852000,apache02,OSLinux-OSLinux_ZABBIX_Host_Uptime,6050326.0,75.05411192777319
1614852000,apache02,OSLinux-OSLinux_SYSTEM_SYSTEM_Check-DefaultRoute,1.0,0.0
1614852000,apache02,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_SWAP_SWAP_So,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.4,50.0
1614852000,apache02,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,7.0,0.0
1614852000,apache02,OSLinux-OSLinux_PROCESS_apache_10001_PROCPPCount,6.0,66.66666666666666
1614852000,apache02,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0,0.0
1614852000,apache02,OSLinux-OSLinux_SWAP_SWAP_Si,0.0,0.0
1614852000,apache02,OSLinux-CPU_CPU-1_SingleCpuidle,99.783945,98.16845363615482
1614852000,apache02,OSLinux-CPU_CPU-0_SingleCpuidle,99.401894,93.73875724897584
1614852000,apache02,OSLinux-CPU_CPU_CPUidleutil,98.2415,63.089974294286094
1614852000,Tomcat01,Tomcat-Sessions_7441--_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--UOCP_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--UOCP_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--UOCP_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--_SESSIONKeepaliveCounter,0.0,0.0
1614852000,Tomcat01,Tomcat-Sessions_7441--logHome_IS_UNDEFINED_SESSIONRejectedSessions,0.0,0.0
1614852000,Tomcat01,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",0.0,0.398406374501992
1614852000,Tomcat01,"Tomcat-Threads_7441-""http-nio-8003""_MaxThreadsThreadInfo",500.0,0.0
1614852000,Mysql01,Mysql-MySQL_3306_GetConnectedStateOfMysqld,1.0,0.0
1614852000,Mysql01,Mysql-MySQL_3306_GetResponseTimeOfMysqld,0.0,0.0
1614852000,Mysql01,OSLinux-CPU_CPU_CPULoad,0.12,16.666666666666664
1614852000,Mysql01,OSLinux-CPU_CPU_CPUSysTime,0.2493659999999999,8.538272279934375
1614852000,Tomcat01,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadCountThreadInfo",100.0,20.318725099601597
1614852000,Mysql01,OSLinux-CPU_CPU_CPUUserTime,0.199493,3.26183101352676
1614852000,Tomcat01,Tomcat-Sessions_7441--_SESSIONActiveCounter,0.0,0.0
1614852000,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_ProcessingTimeRequestInfo",64976838.0,0.8139742530175846
1614852000,Tomcat01,OSLinux-CPU_CPU-3_SingleCpuUtil,1.6636,1.637449371527469
1614852000,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,2647.0,84.73312401883831
1614852000,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,1908.0,29.206141783730803
1614852000,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,75.0,55.76923076923076
1614852000,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,41.5073,11.223523099694404
1614852000,Tomcat01,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,5880.0,70.77752368507024
1614852000,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_RequestCountRequestInfo",99057.0,1.0578775659193769
1614852000,Tomcat01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0,0.0
1614852000,Tomcat01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,1.0,0.0
1614852000,Tomcat01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,58.0,0.0
1614852000,Tomcat01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,3.0,0.0
1614852000,Tomcat01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6050682.0,75.04025578351047
1614852000,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_ErrorCountRequestInfo",0.0,0.0
1614852000,Tomcat01,"Tomcat-Requests_7441-""http-nio-8003""_MaxTimeRequestInfo",51438.0,2.6951082198233336
1614852000,Tomcat01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0,0.0
1614852000,Tomcat01,OSLinux-CPU_CPU-1_SingleCpuUtil,0.8644,0.600095654344903
1614852000,Mysql01,OSLinux-CPU_CPU_CPUWio,0.976684,8.297196495781828
1614852000,Mysql01,OSLinux-OSLinux_FILE_-home-zabbix_DirSizeMB,151.0,75.0
1614852000,Mysql01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-FIN-WAIT,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_NETWORK_NETWORK_TotalTcpConnNum,55.0,71.05263157894738
1614852000,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCNoZombies,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMem,54.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_PROCESS_PROCESS_PROCPPMemPerc,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_PROCESS_zabbix_PROCPPCount,7.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_NETWORK_NETWORK_TCP-CLOSE-WAIT,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_PROCESS_zabbix-zabbix_agentd_PROCPPCPUPerc,0.4,100.0
1614852000,Mysql01,OSLinux-OSLinux_SWAP_SWAP_Si,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_SWAP_SWAP_So,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_SYSTEM_SYSTEM_Check-DefaultRoute,1.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_ZABBIX_Host_Uptime,6050220.0,75.03445240935253
1614852000,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_MaxThreadsThreadInfo",500.0,0.0
1614852000,Tomcat03,"Tomcat-Threads_7441-""http-nio-8003""_CurrentThreadsBusyThreadInfo",0.0,0.398406374501992
1614852000,Mysql01,OSLinux-OSLinux_SWAP_SWAP_SWPTotSwapUsedPercent,0.0,0.0
1614852000,Mysql01,OSLinux-CPU_CPU_CPUidleutil,98.557832,91.14162267872416
1614852000,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7044.0,89.0625
1614852000,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_MEMUsedMemPerc,98.0,100.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKAvgServ,1.96,100.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKBps,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKPercentBusy,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKReadWrite,8.0,0.0515286843009275
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sda_DSKTps,0.0,0.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKAvgServ,1.29,0.0
1614852000,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_NoCacheMemPerc,91.2765,47.06006500358762
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKReadWrite,2.0,3.333333333333333
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKAvgServ,1.5,0.0
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKBps,7.0,30.43478260869565
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKReadWrite,320.0,43.068640646029614
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdc_DSKTps,15.0,51.72413793103448
1614852000,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,494.0,63.30935251798559
1614852000,Mysql01,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,132.0,10.9375
1614852000,Mysql01,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKTps,0.0,0.0
1614852000,Tomcat01,OSLinux-CPU_CPU_CPUCpuUtil,26.525,1.9174656106711157
1614852000,IG02,JVM-Memory_7778_JVM_Memory_HeapMemoryMax,2040135680.0,0.0
1614852000,IG02,JVM-Memory_7778_JVM_Memory_HeapMemoryUsed,779335272.0,64.90803767117754
1614852000,IG02,OSLinux-OSLinux_MEMORY_MEMORY_UserMem,7670.0,99.85611510791364
1614852000,IG02,OSLinux-OSLinux_MEMORY_MEMORY_MEMFreeMem,119.0,0.14388489208633
1614852000,IG02,OSLinux-OSLinux_MEMORY_MEMORY_CacheMem,3514.0,99.42693409742122
1614852000,IG02,OSLinux-OSLinux_LOCALDISK_LOCALDISK-sdb_DSKWrite,43.733333,29.7421726519337
